MAV,RMS,WL,ZC,Gesture_Class
9.65625,14.211570989865969,868.0,26,2
11.59375,17.94348767659175,992.0,27,2
5.359375,9.713875385241463,450.0,37,1
10.578125,19.359671355681634,792.0,27,1
7.09375,11.493204513972593,587.0,28,3
9.453125,14.434658811347084,786.0,27,1
16.09375,28.096930437327135,1470.0,30,0
7.875,10.831089511217234,739.0,35,0
8.734375,14.44764254125911,754.0,23,3
8.34375,12.798925736170204,711.0,26,1
16.1875,27.063582541858718,1423.0,23,3
12.203125,20.841290147205378,847.0,24,3
12.640625,20.03395555051473,983.0,24,2
7.703125,12.144314513384442,623.0,26,3
8.828125,12.251913115917857,697.0,32,2
16.765625,24.65924015455464,1283.0,28,0
7.859375,10.450029904263433,705.0,28,2
12.828125,20.47673985281837,1045.0,26,3
10.015625,15.467203205492583,786.0,24,2
8.671875,13.307070489029506,753.0,34,2
18.96875,26.39779820363812,1328.0,20,3
7.34375,10.060752953929443,630.0,30,2
5.9375,10.076271631908302,544.0,33,1
8.125,13.062350477613132,665.0,28,0
9.015625,15.598978331929306,764.0,24,3
5.3125,7.988272654335229,397.0,24,1
7.25,11.65520270094004,575.0,32,1
8.734375,12.211034968420982,669.0,29,2
7.546875,13.83327058218699,681.0,28,1
14.8125,21.0535032714273,1158.0,29,0
6.84375,10.44629120788809,545.0,27,3
4.40625,7.508328708840604,378.0,33,3
15.796875,26.726332988272073,1234.0,21,0
8.390625,13.013814775076522,678.0,25,3
18.4375,29.275096071575923,1301.0,17,3
10.734375,17.25407560549101,842.0,26,2
11.390625,20.570382227853717,784.0,24,3
10.734375,15.841500086797335,919.0,30,3
9.40625,18.651407453594487,749.0,25,1
7.90625,11.113055385446435,774.0,32,2
25.5625,42.85914429850414,1936.0,23,0
8.375,13.344006145082519,634.0,26,3
8.203125,13.34459160109443,694.0,27,2
9.46875,15.895164359011831,763.0,33,0
10.046875,17.38039484591763,949.0,26,0
10.0625,15.45760330711071,942.0,30,2
10.5625,18.645542362720374,852.0,21,1
7.15625,9.72753822917186,500.0,24,2
6.359375,9.505754835887574,526.0,23,1
13.375,21.244116832666872,1114.0,27,2
7.6875,13.438517403344761,598.0,21,3
5.546875,8.41408788877321,488.0,28,1
8.53125,13.907057560821412,750.0,33,0
9.359375,15.455076026988673,808.0,24,0
19.71875,25.8879798362097,1436.0,22,0
7.53125,11.215224028078975,671.0,31,3
11.140625,16.118215627047555,884.0,24,2
8.078125,14.6228630917478,618.0,21,3
7.71875,14.394009170484782,659.0,24,1
11.34375,15.627499800031993,841.0,21,2
7.6875,12.971121771072847,625.0,27,1
8.921875,12.789766416944447,731.0,24,1
14.890625,20.00898235793115,1175.0,25,2
7.359375,12.759187866004638,613.0,23,3
19.0625,32.81101187101672,1496.0,17,0
8.0,11.892749892266297,606.0,25,1
8.234375,14.44115213547728,637.0,30,1
7.328125,11.340607347051568,615.0,29,1
6.453125,9.816281118631434,599.0,30,1
14.421875,20.565824199384764,1247.0,31,2
8.734375,13.334049459935267,733.0,28,2
6.328125,9.434809219056843,531.0,28,0
8.4375,12.588437154786133,694.0,26,2
7.09375,12.751225431306592,568.0,35,3
8.796875,11.725373128391267,641.0,22,2
21.34375,32.931747600150224,1373.0,23,0
11.40625,19.067314965668345,949.0,25,0
3.921875,5.775757526073961,274.0,28,3
16.171875,27.304704265016312,1325.0,28,0
11.90625,21.123890503408695,1138.0,30,0
13.25,18.548079415400398,1265.0,33,2
12.796875,19.48356679358274,950.0,25,2
9.25,15.974589196595948,603.0,21,3
21.390625,33.40541685116352,1433.0,22,0
14.046875,30.909393798649628,1022.0,26,1
8.046875,11.57246192475914,635.0,25,2
9.0,12.951833846988619,722.0,31,3
9.9375,16.977006508804784,789.0,26,2
8.390625,13.700479006224564,656.0,25,3
11.046875,16.59207265533755,1007.0,31,2
9.953125,16.19268739277085,811.0,23,3
18.03125,23.924359970540486,1617.0,32,0
7.40625,12.139810542178983,584.0,26,3
10.421875,17.978720060115513,934.0,24,0
9.921875,14.921146906320573,907.0,30,2
12.109375,17.558384749173257,844.0,25,3
8.15625,12.965097377189267,734.0,25,3
7.421875,10.211054059204661,637.0,30,2
8.765625,13.98939330349962,686.0,33,1
13.0,20.434346086919444,1238.0,31,3
11.609375,17.544140759809242,974.0,22,2
11.65625,17.894657023815796,1009.0,27,2
8.515625,14.222011988463517,678.0,26,1
9.671875,15.297569251354936,831.0,28,2
5.03125,7.784198738470132,427.0,28,1
10.84375,18.844760545042753,901.0,29,2
11.171875,18.567023859520404,1165.0,39,2
10.921875,16.12209276117713,900.0,26,2
8.421875,13.706180175380739,746.0,36,1
6.046875,9.394978712056776,474.0,25,3
5.9375,9.077788827682653,482.0,31,1
12.5625,17.720926894493978,1089.0,26,3
8.65625,12.720554233208551,723.0,29,3
9.8125,14.683111046368886,848.0,25,3
8.0625,11.998697846016459,652.0,26,0
7.953125,13.795945962492025,698.0,32,3
8.359375,10.918018364153818,567.0,20,2
10.671875,16.38263180932783,780.0,26,0
9.875,18.843102186211272,897.0,23,3
4.0,6.0,293.0,26,1
7.65625,11.854587719528672,588.0,26,1
8.5,13.242922638149027,722.0,29,1
10.90625,19.907599051618455,847.0,25,3
22.71875,34.170985499397,2048.0,28,0
7.875,12.360471269332736,702.0,26,3
13.84375,18.99588771287091,1237.0,27,2
11.515625,20.072913963846904,987.0,22,1
11.65625,16.420261873673027,1010.0,26,2
9.9375,14.418954539078067,871.0,29,3
8.0,12.523727480267207,663.0,23,3
9.09375,15.17810923666054,720.0,27,3
3.9375,5.2291251658379725,338.0,30,0
6.484375,10.456009037869086,550.0,30,3
8.65625,14.66287829861518,735.0,28,1
7.734375,12.008460559122472,636.0,26,3
11.6875,19.86281072758838,958.0,23,0
9.078125,13.666222045613045,727.0,25,1
16.890625,29.711371981111878,1380.0,17,0
4.65625,6.910137480542627,410.0,34,1
8.140625,13.151164397117086,701.0,27,1
7.71875,12.689808903210482,565.0,19,3
6.171875,9.760411108144984,495.0,27,3
11.0625,19.448650338776723,815.0,27,1
12.515625,20.661331636658854,901.0,26,1
6.71875,9.620940702446928,549.0,32,2
7.1875,9.839334327077214,671.0,26,2
7.125,12.802587629069366,590.0,30,1
6.65625,10.618380290797651,562.0,26,1
24.875,34.289666810863004,1872.0,27,0
13.53125,19.48156179570827,1233.0,32,2
10.875,22.830215723904143,828.0,23,3
10.25,15.118283632740853,866.0,29,3
13.453125,23.795023114088373,1175.0,29,3
11.828125,20.19939664940515,930.0,23,1
13.59375,22.657090501650913,1313.0,34,2
15.25,24.34068096828846,1268.0,26,0
8.71875,15.25717044540042,713.0,20,3
10.6875,16.42692150099951,916.0,26,2
18.03125,29.29910408186571,1314.0,24,0
16.421875,25.12686560237866,1415.0,30,0
5.65625,9.231400218818377,451.0,26,3
9.625,13.658788379647735,714.0,32,2
14.0,19.90602923739438,1214.0,24,2
10.515625,16.09687469666084,775.0,23,0
11.578125,16.08036457920031,949.0,27,2
10.859375,15.963336900535552,1010.0,35,0
6.203125,10.117281008255134,566.0,32,1
6.5,10.31534051788888,505.0,31,1
6.65625,10.486598590582172,546.0,22,1
8.296875,13.475092764059177,728.0,28,1
8.359375,12.66947611387306,567.0,28,0
10.09375,14.940507019509077,863.0,27,2
7.328125,15.183770118122837,662.0,36,3
13.96875,20.972452169453145,1244.0,32,0
6.53125,8.708831724175178,620.0,33,2
11.875,20.362342694297237,876.0,22,3
5.296875,8.322597250858653,425.0,26,3
27.109375,41.63400803429811,1958.0,28,0
6.859375,10.368974153695245,498.0,23,3
8.265625,11.326821045642065,637.0,25,2
10.109375,16.175309116057104,860.0,32,0
12.875,20.812406155944583,1055.0,25,0
6.421875,10.836137457599918,565.0,28,1
14.21875,20.110631516687885,1311.0,33,2
10.109375,17.934342056512694,914.0,24,0
9.421875,12.872572586705425,809.0,29,0
5.375,8.487122598383978,464.0,23,1
13.984375,23.862562205262034,1393.0,33,0
7.4375,11.916375287812984,573.0,26,3
11.15625,15.232572008692426,942.0,31,0
7.1875,12.10500929367673,692.0,26,1
7.0,10.688779163215974,537.0,27,1
7.359375,10.214114009545812,567.0,34,2
12.875,16.90876252124915,995.0,27,2
9.59375,17.613027848726066,836.0,25,3
10.4375,16.538780184765745,851.0,27,0
9.875,16.19606433674552,914.0,33,1
11.734375,17.85400865352092,941.0,23,2
11.46875,16.873611053950484,1136.0,29,2
9.421875,15.642989643926764,753.0,29,2
13.375,26.27439342782246,1161.0,22,0
12.875,17.559719530789778,1038.0,30,0
11.859375,16.724327340733318,902.0,31,0
7.3125,13.863170633011771,627.0,27,3
14.28125,20.44963324854507,1193.0,28,0
9.5,16.13517121074332,786.0,26,0
7.390625,11.495243581586255,609.0,28,3
10.984375,15.661956295431295,852.0,30,2
15.234375,22.09744046264182,1127.0,27,0
7.703125,11.935372847129662,667.0,31,1
11.375,17.961764946686056,987.0,33,0
7.75,14.2828568570857,645.0,30,3
13.046875,18.602335202871707,1021.0,34,3
11.6875,14.948871194842773,1028.0,25,0
11.140625,21.55769874082111,861.0,26,3
19.453125,32.2836549200985,1448.0,20,0
7.59375,12.305994474238968,582.0,24,1
19.453125,28.69859534890166,1533.0,25,0
7.125,10.443299287102711,669.0,30,2
10.984375,17.95784995482477,795.0,17,1
7.828125,12.49312310833444,519.0,17,3
9.859375,15.523671440738495,828.0,22,3
12.21875,19.462303306648984,1076.0,26,2
7.609375,10.241612421879672,569.0,27,2
6.0625,11.115867037707854,527.0,27,2
15.140625,24.321736677301644,1343.0,20,1
14.109375,21.28342958735739,1088.0,27,2
15.15625,22.13806111654767,1242.0,30,2
13.984375,23.655403716698643,1179.0,31,0
4.71875,7.516648189186454,417.0,29,1
10.125,20.7047699818182,727.0,30,3
26.0625,35.49603851136067,1953.0,26,0
9.625,15.54328633204703,763.0,22,1
13.171875,20.28045549291238,1151.0,31,3
11.828125,18.994653853124042,1029.0,32,0
10.84375,15.390743971621385,972.0,27,2
10.296875,16.789598714680466,965.0,37,0
8.171875,15.986810970296734,668.0,32,3
10.515625,13.849074878850212,860.0,31,0
6.25,9.534476912762441,517.0,28,1
10.4375,16.20763708873073,897.0,31,2
11.09375,19.633358092797064,834.0,23,1
5.90625,9.170264445478113,486.0,28,1
5.703125,8.675576349730317,469.0,29,1
6.03125,8.487122598383978,502.0,24,1
5.90625,8.89346670314788,469.0,25,1
16.9375,26.247618939629554,1315.0,25,0
7.59375,10.479145957567344,595.0,26,3
6.375,9.604686356149273,582.0,33,1
6.453125,11.257636297198449,573.0,26,1
18.078125,30.549396475216987,1597.0,29,0
12.15625,19.33423130098531,908.0,26,2
11.09375,21.353424783860785,914.0,36,0
12.046875,17.515618030774707,911.0,26,2
16.640625,23.912927988851553,1183.0,18,2
9.0,13.113685599403397,652.0,18,2
8.34375,13.678221741147494,712.0,27,1
21.796875,30.953846691485698,1838.0,24,0
5.5625,7.9096460097781875,414.0,29,3
7.328125,10.588171466310886,668.0,34,0
20.5625,31.505951818664357,1437.0,28,0
6.125,8.965210538520553,440.0,21,3
6.609375,10.320640726234007,618.0,32,1
7.578125,11.413396733663472,623.0,34,3
9.21875,15.07170361969741,763.0,23,1
5.40625,8.16815462635227,425.0,27,2
7.90625,13.646199104512583,591.0,24,3
14.953125,19.70762859909837,1172.0,21,2
10.46875,15.981434541367054,938.0,26,2
14.140625,19.294996112982247,1103.0,24,3
6.921875,10.252286330375288,536.0,24,0
9.6875,17.77111420254791,772.0,27,1
14.96875,22.100622163188078,1143.0,20,2
7.296875,12.690424539785893,602.0,32,3
10.21875,15.414076358964879,639.0,17,3
5.765625,9.84647779665399,474.0,31,1
10.671875,16.061892011839703,989.0,28,0
11.4375,15.385667031363964,931.0,29,0
4.78125,7.292976072907411,427.0,38,3
8.546875,13.33990723356051,630.0,17,1
5.625,8.840602355043462,459.0,29,1
10.359375,13.914358591038251,765.0,25,3
25.375,36.98521664124735,2083.0,24,0
20.65625,27.36843528592747,1874.0,28,0
9.84375,17.25362280797862,729.0,22,3
10.078125,14.763235587092689,904.0,31,0
5.4375,8.822910517510648,465.0,31,3
9.921875,15.236161754195182,783.0,28,2
9.890625,13.604342137714708,688.0,22,2
9.578125,14.464936052399263,815.0,27,2
6.375,10.585957679870065,557.0,28,1
8.71875,13.609509542962964,627.0,18,3
9.625,12.07010770457331,726.0,20,2
6.796875,10.320640726234007,609.0,31,1
14.15625,24.15897866218686,1127.0,26,0
5.28125,9.089829481348922,478.0,35,1
14.71875,24.710195264303355,1105.0,23,0
7.71875,11.547456429880997,634.0,22,3
7.59375,13.125595224598388,737.0,31,1
10.75,17.235501153143183,848.0,31,1
8.71875,15.16369018412075,703.0,23,1
17.890625,28.695872961107142,1617.0,27,0
10.234375,14.444397702915825,838.0,29,2
10.328125,14.280121673151108,971.0,34,0
9.578125,17.832116391499916,811.0,27,1
11.609375,20.534650593569886,1016.0,29,3
6.859375,10.329720470564535,537.0,25,3
14.03125,20.677584481752216,1090.0,28,2
7.1875,11.280514172678478,647.0,31,1
15.734375,25.92326416561001,1340.0,27,0
7.703125,12.479357956241179,565.0,29,3
7.609375,11.337851427849987,664.0,32,3
15.421875,26.434766407138913,1236.0,20,0
11.40625,17.23640768837869,861.0,30,2
13.375,22.946949688357275,1157.0,26,0
7.859375,11.424343525997458,546.0,22,2
10.90625,17.580173491749164,871.0,25,0
10.8125,18.7949461292125,992.0,30,0
15.046875,25.669473601926473,1289.0,27,0
10.28125,14.023417914331727,766.0,25,0
10.984375,14.517769284569857,937.0,29,2
8.421875,13.149976235719972,768.0,30,2
10.796875,15.663951449107598,1058.0,33,2
10.96875,15.82521721809846,828.0,18,2
7.65625,10.405827694133706,642.0,30,0
8.046875,12.272301128965179,553.0,19,1
14.75,20.749246974288006,1305.0,29,0
15.6875,22.33341106951645,1304.0,24,2
6.21875,10.335013304297194,577.0,32,3
7.984375,13.104746277589658,625.0,25,1
20.390625,28.87283541670267,1649.0,25,0
10.078125,14.264794951207676,837.0,24,2
9.125,13.32056680475722,763.0,27,2
9.4375,18.823190484081067,864.0,27,3
10.296875,16.322434714220794,838.0,29,1
30.296875,43.650422391999825,1729.0,20,0
9.078125,13.769872003762417,803.0,35,0
5.0,8.483439750478576,416.0,27,1
8.5,14.072357656057495,772.0,24,3
8.09375,13.588828131961932,643.0,28,1
9.59375,16.294170736800325,897.0,31,1
11.84375,15.46770829825802,879.0,24,0
8.953125,14.625,762.0,34,1
8.78125,11.88749342796874,589.0,20,0
9.484375,16.24855762829427,805.0,25,3
8.453125,14.40214827725364,717.0,26,1
19.78125,27.801191521228006,1871.0,31,0
24.125,37.65509593667237,1706.0,29,0
7.296875,10.362944803481296,614.0,29,0
11.875,18.96707673839066,993.0,28,2
9.875,13.235841491949047,809.0,27,3
8.046875,12.572912351559602,661.0,31,0
9.21875,13.04918579835539,850.0,32,3
13.8125,19.21181277235441,1186.0,24,2
9.0625,16.0,689.0,24,1
8.015625,13.101168840985142,552.0,18,3
6.5625,10.431323022512533,550.0,33,1
13.453125,23.135808284994063,1213.0,21,0
11.53125,18.423829677892705,977.0,26,2
16.09375,27.001157382601214,1312.0,21,0
15.125,22.493054483551138,1332.0,30,0
11.1875,17.251811499086116,903.0,24,1
9.578125,15.431805629931969,770.0,28,3
14.875,22.52845423015081,1096.0,27,0
6.0,9.674386285444674,547.0,35,1
9.9375,14.270818126512578,814.0,27,1
6.453125,8.612309504424466,510.0,27,2
8.109375,16.371182761181306,592.0,18,3
6.46875,11.389413944536392,494.0,27,3
7.453125,12.088863676954919,644.0,25,1
12.0625,19.36733719435896,962.0,32,0
6.921875,11.147449259808273,569.0,25,1
6.1875,9.06400849514165,449.0,25,3
20.15625,31.99707017837727,1594.0,27,3
10.125,16.098330658798137,922.0,30,0
5.078125,6.774261952419614,401.0,26,1
4.9375,7.7781745930520225,466.0,34,0
7.859375,10.712871930532915,642.0,25,2
8.59375,16.77889299089782,693.0,26,1
11.25,16.12063894515351,879.0,25,2
31.328125,47.3152657712075,2712.0,26,0
5.140625,7.744958037329835,420.0,31,1
12.46875,16.075019440112662,895.0,24,2
8.890625,11.71870833325926,709.0,29,2
8.015625,12.655902773014654,611.0,23,3
11.71875,15.07584989312377,927.0,23,2
13.484375,23.195163827832733,1242.0,25,0
8.953125,14.085120695258524,768.0,30,0
11.96875,18.232011682751853,1005.0,27,2
10.84375,18.952242611363964,908.0,26,3
8.171875,14.148211017651667,592.0,24,1
11.828125,14.453048986286596,741.0,17,2
18.046875,25.699890563969333,1589.0,25,0
8.890625,12.600223212308581,707.0,27,2
9.296875,12.582850432235139,762.0,34,2
20.5625,34.42836766389019,1601.0,21,0
8.359375,13.295323425926878,692.0,25,1
7.03125,11.094762277759719,562.0,29,3
6.875,11.327510759209192,555.0,30,1
15.8125,23.049539040943966,1273.0,26,0
8.921875,11.72670563287064,830.0,35,2
25.625,39.38511774769754,1890.0,27,0
9.578125,15.936887243122479,729.0,25,0
8.59375,13.08744627496136,754.0,27,1
8.0625,12.874393189583733,660.0,27,1
7.375,11.521718621802913,616.0,29,1
8.9375,13.949686376402877,780.0,27,0
9.578125,15.939828261308213,783.0,25,0
11.953125,16.23990070782454,1015.0,32,0
18.359375,24.69406558264556,1359.0,25,0
9.453125,16.234126862877474,759.0,24,1
6.515625,9.266033401623373,556.0,29,2
12.46875,17.621896889949163,1004.0,21,2
7.75,11.888807761924658,712.0,36,0
6.953125,10.610283926455503,605.0,28,1
6.921875,11.836780601160097,579.0,31,1
9.515625,14.093992514543208,762.0,30,2
7.546875,11.67997752566331,593.0,27,3
6.0625,9.632302424654242,573.0,29,1
19.0625,26.388326017388824,1322.0,27,0
22.265625,35.08894947130791,1866.0,22,0
8.796875,14.499461196885903,646.0,24,3
11.0625,18.468723561740806,960.0,31,1
7.203125,12.30281979872907,591.0,23,3
8.078125,11.09264959331178,639.0,21,0
10.390625,16.402648414204336,700.0,17,3
11.25,19.757909808479237,890.0,21,3
9.25,16.899519223930604,830.0,25,3
12.265625,18.447137311789056,990.0,29,0
7.53125,12.23596134351527,589.0,22,3
8.40625,13.431539375663535,728.0,29,3
6.0625,10.029643562958755,499.0,25,3
9.9375,18.684050685009392,735.0,26,3
6.140625,10.041320879246912,582.0,30,3
8.28125,12.564831873129062,757.0,29,1
13.765625,19.13153483126746,1184.0,26,3
16.5625,20.56392472267879,1287.0,25,0
8.234375,12.592780669891777,788.0,34,2
9.609375,12.828800606447977,834.0,29,2
8.5,14.67140075112121,654.0,20,3
13.171875,18.831904444320017,1199.0,25,3
11.0625,17.714753738056874,903.0,26,0
12.375,19.78635893740938,965.0,29,0
8.234375,15.899587258793858,759.0,30,3
7.75,13.42455772083386,691.0,28,1
31.8125,46.4421683386984,2389.0,26,0
13.984375,19.716347912328995,1227.0,32,2
6.859375,10.664631967395781,617.0,37,1
10.640625,14.072912811497128,897.0,27,2
7.53125,14.441693114036179,673.0,29,3
20.28125,30.163098315657162,1653.0,28,0
7.203125,11.030497495580152,601.0,27,2
14.953125,21.423920626253263,1242.0,21,2
6.796875,11.704032424767115,499.0,25,1
7.015625,10.279682631287796,587.0,29,1
7.9375,12.549900398011133,556.0,19,3
9.65625,18.119395685287078,710.0,26,3
14.796875,22.864751802720274,1247.0,34,0
22.28125,31.780005506607452,1815.0,27,0
11.765625,21.788400010097117,970.0,20,0
17.359375,32.115270900305354,1406.0,22,1
8.234375,14.699596082886087,787.0,26,3
12.796875,20.14672740173947,1052.0,24,2
13.6875,21.889637959546064,1211.0,29,0
7.1875,10.242375212810748,598.0,24,0
9.671875,13.158291112450735,760.0,24,2
6.8125,10.752906583803284,524.0,25,3
4.578125,6.4213997695206615,389.0,33,3
11.46875,15.886314865317255,1023.0,28,2
13.5625,17.220082752414402,880.0,20,3
15.8125,22.54024179107225,1395.0,30,0
12.171875,16.191722422274907,974.0,29,2
8.21875,12.496249437331187,621.0,25,3
6.453125,9.100995824633697,544.0,33,1
10.109375,14.984888221137988,864.0,26,0
9.328125,13.56523589916519,734.0,23,3
7.640625,12.004556426624017,681.0,24,1
9.78125,18.467877517462586,826.0,27,1
10.1875,14.077908225301087,814.0,27,2
8.1875,15.156475513786178,731.0,34,1
14.09375,19.584751721683887,1108.0,23,0
5.484375,8.084514518510064,491.0,34,0
9.15625,15.655470289965741,805.0,30,1
10.546875,18.26069891871612,927.0,36,0
4.640625,7.532222447591415,419.0,27,1
10.671875,17.11496056086604,773.0,26,3
11.140625,19.450658729205035,782.0,20,3
7.65625,12.101136310280948,631.0,25,3
7.25,11.652521186421417,592.0,28,1
12.953125,16.660676006693127,1191.0,29,3
9.28125,13.110110602126895,840.0,24,2
4.75,7.0222859525940695,390.0,28,0
9.203125,15.10949618617378,718.0,31,1
7.28125,11.756647056027496,663.0,29,1
5.90625,9.693747985170647,474.0,22,1
13.34375,20.076416512913852,1179.0,25,3
13.546875,21.00186003667294,1103.0,17,2
10.40625,21.33365885168318,1027.0,30,3
9.953125,13.070123373556962,870.0,32,2
11.90625,16.73413427698009,990.0,29,2
7.46875,15.654472204453269,609.0,32,1
6.25,9.136123357310803,519.0,26,0
7.796875,15.9359067831109,674.0,29,3
13.59375,18.164181787242715,1070.0,29,0
8.515625,12.155888490768579,670.0,25,1
9.78125,18.002603978313804,858.0,23,3
19.75,34.973650795992114,1623.0,25,0
11.40625,18.96130929023626,968.0,19,0
11.28125,19.170289512680814,893.0,28,0
7.625,13.528904242398939,590.0,24,3
8.515625,12.911356435324679,685.0,21,1
10.265625,22.55098390314711,762.0,25,1
22.6875,34.4732686294758,1658.0,23,0
12.40625,16.521765946774575,1107.0,33,0
20.0625,30.628826291583554,1755.0,21,0
18.46875,29.23984866581905,1365.0,21,0
14.046875,22.608419338821545,1093.0,22,3
14.40625,22.32921292835912,1184.0,23,2
19.4375,27.253440149823287,1583.0,27,0
